Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
3243413264,"Apr 1, 2020, 6:03:54 PM",First run,Run,,1336,2.90,,,false,,,activities/3243413264.gpx,75.0,,1336.0,910.0,2905.10009765625,14.899999618530273,3.192417621612549,9.436690330505371,9.436690330505371,8.0,12.699999809265137,10.5,0.0,,,,,,,,,269.1361999511719,,,,,,,,,,,,,,0.0,,0.0,,1.0,2920.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3246599525,"Apr 2, 2020, 4:21:00 PM",400m,Run,"",139,0.47,,,false,,,activities/3246599525.gpx,75.0,,139.0,139.0,473.3999938964844,5.800000190734863,3.4057552814483643,2.3160839080810547,1.1160800457000732,10.0,12.699999809265137,4.5,0.25348541140556335,,,,,,,,,44.12189865112305,,,,,,,,,,,,,,0.0,,0.0,,1.0,478.79998779296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3246660068,"Apr 2, 2020, 4:25:27 PM",Afternoon,Run,"",562,1.10,,,false,,,activities/3246660068.gpx,75.0,,562.0,557.0,1102.5999755859375,5.099999904632568,1.9795331954956055,3.166376829147339,3.666379928588867,9.399999618530273,12.800000190734863,5.699999809265137,-0.04534735903143883,,,,,,,,,101.84528350830078,,,,,,,,,,,,,,0.0,,0.0,,1.0,1105.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3259783816,"Apr 5, 2020, 6:06:03 PM",Evening Run,Run,"",294,0.61,,,false,,,activities/3259783816.gpx,75.0,,294.0,181.0,615.2000122070312,9.399999618530273,3.398895025253296,2.648571491241455,-0.7514299750328064,9.0,12.399999618530273,5.699999809265137,0.5526657700538635,,,,,,,,,57.36399841308594,,,,,,,,,,,,,,0.0,,0.0,,1.0,622.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3259836812,"Apr 5, 2020, 6:12:16 PM",Evening Run,Run,"",681,1.45,,,false,,,activities/3259836812.gpx,75.0,,681.0,507.0,1451.0999755859375,9.899999618530273,2.8621301651000977,6.59644079208374,7.296440124511719,8.0,12.699999809265137,6.800000190734863,-0.048239268362522125,,,,,,,,,134.21792602539062,,,,,,,,,,,,,,0.0,,0.0,,1.0,1456.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3268032202,"Apr 7, 2020, 6:25:51 PM",Evening Run,Run,,624,1.29,,,false,,,activities/3268032202.gpx,75.0,,624.0,444.0,1296.5999755859375,6.5,2.9202702045440674,2.243891477584839,1.8438913822174072,10.300000190734863,12.699999809265137,4.300000190734863,0.030849914997816086,,,,,,,,,120.02667999267578,,,,,,,,,,,,,,0.0,,0.0,,1.0,1302.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3272689736,"Apr 8, 2020, 6:58:07 PM",Evening Run,Run,"",1085,2.10,,,false,,,activities/3272689736.gpx,75.0,,1085.0,1080.0,2102.699951171875,6.599999904632568,1.9469444751739502,11.732587814331055,8.732600212097168,7.300000190734863,12.800000190734863,39.099998474121094,0.14267370104789734,,,,,,,,,196.18948364257812,,,,,,,,,,,,,,0.0,,0.0,,1.0,2129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3294953469,"Apr 13, 2020, 6:48:24 PM",Vv,Run,,1401,3.04,,,false,,,activities/3294953469.gpx,75.0,,1401.0,1095.0,3043.10009765625,9.5,2.7790868282318115,2.299999952316284,2.200000047683716,8.199999809265137,11.100000381469727,6.199999809265137,0.0032861228100955486,,,,,,,,,280.61822509765625,,,,,,,,,,,,,,0.0,,0.0,,1.0,3045.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3303790623,"Apr 15, 2020, 5:58:51 PM",Hjj,Run,,1252,2.72,,,false,,,activities/3303790623.gpx,75.0,,1252.0,989.0,2726.0,5.699999809265137,2.756319522857666,2.200000047683716,2.4000000953674316,8.199999809265137,11.100000381469727,4.900000095367432,-0.007336757145822048,,,,,,,,,251.56301879882812,,,,,,,,,,,,,,0.0,,0.0,,1.0,2729.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3307689972,"Apr 16, 2020, 3:48:44 PM",Hi,Run,,1581,3.53,,,false,,,activities/3307689972.gpx,75.0,,1581.0,1342.0,3530.89990234375,9.5,2.631072998046875,4.920000076293945,5.21999979019165,8.699999809265137,11.600000381469727,12.699999809265137,-0.008496417663991451,,,,,,,,,327.2374267578125,,,,,,,,,,,,,,0.0,,0.0,,1.0,3551.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3317283729,"Apr 18, 2020, 4:38:09 PM",Jdjs,Run,,1301,3.37,,,false,,,activities/3317283729.gpx,75.0,,1301.0,1120.0,3371.300048828125,20.100000381469727,3.01008939743042,4.538937568664551,5.038937568664551,8.300000190734863,12.399999618530273,7.5,-0.014831074513494968,,,,,,,,,311.43353271484375,,,,,,,,,,,,,,0.0,,0.0,,1.0,3379.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3323111878,"Apr 19, 2020, 5:30:40 PM",Fff,Run,,1822,4.50,,,false,,,activities/3323111878.gpx,75.0,,1822.0,1702.0,4499.2001953125,7.599999904632568,2.6434781551361084,5.2873077392578125,5.7873101234436035,8.199999809265137,11.800000190734863,12.199999809265137,-0.011113086715340614,,,,,,,,,415.8959045410156,,,,,,,,,,,,,,0.0,,0.0,,1.0,4513.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3333022517,"Apr 21, 2020, 8:04:40 PM",Hhss,Run,,1396,3.47,,,false,,,activities/3333022517.gpx,75.0,,1396.0,1319.0,3477.800048828125,7.300000190734863,2.6366944313049316,2.290476083755493,3.090480089187622,8.800000190734863,11.399999618530273,3.799999952316284,-0.023003047332167625,,,,,,,,,320.713134765625,,,,,,,,,,,,,,0.0,,0.0,,1.0,3480.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3338016278,"Apr 22, 2020, 8:01:01 PM",Fg,Run,,1256,2.99,,,false,,,activities/3338016278.gpx,75.0,,1256.0,1198.0,2991.60009765625,8.399999618530273,2.497161865234375,2.365000009536743,0.16500000655651093,8.800000190734863,11.699999809265137,7.199999809265137,0.07353924214839935,,,,,,,,,276.49908447265625,,,,,,,,,,,,,,0.0,,0.0,,1.0,3000.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3347641441,"Apr 24, 2020, 8:17:06 PM",Djhs,Run,,1448,3.17,,,false,,,activities/3347641441.gpx,75.0,,1448.0,1275.0,3174.199951171875,7.900000095367432,2.4895687103271484,2.299999952316284,2.200000047683716,8.800000190734863,11.100000381469727,7.599999904632568,0.0031504000071436167,,,,,,,,,292.8466491699219,,,,,,,,,,,,,,0.0,,0.0,,1.0,3177.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3352738217,"Apr 25, 2020, 7:04:04 PM",Hhh,Run,,1682,4.19,,,false,,,activities/3352738217.gpx,75.0,,1682.0,1597.0,4198.2001953125,6.699999809265137,2.6288039684295654,5.2866668701171875,4.186669826507568,8.800000190734863,11.800000190734863,8.800000190734863,0.026201706379652023,,,,,,,,,388.3150939941406,,,,,,,,,,,,,,0.0,,0.0,,1.0,4213.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3358656737,"Apr 26, 2020, 8:02:32 PM",C,Run,,1653,3.87,,,false,,,activities/3358656737.gpx,75.0,,1653.0,1455.0,3874.199951171875,7.900000095367432,2.6626803874969482,2.277777671813965,3.377779960632324,8.800000190734863,11.100000381469727,5.5,-0.028392959386110306,,,,,,,,,357.1864929199219,,,,,,,,,,,,,,0.0,,0.0,,1.0,3876.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3363166605,"Apr 27, 2020, 7:56:03 PM",Vbb,Run,,1449,3.75,,,false,,,activities/3363166605.gpx,75.0,,1449.0,1306.0,3750.89990234375,9.100000381469727,2.872051954269409,2.295652151107788,2.0956499576568604,8.800000190734863,11.100000381469727,4.300000190734863,0.005332053638994694,,,,,,,,,346.14678955078125,,,,,,,,,,,,,,0.0,,0.0,,1.0,3756.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3372437934,"Apr 29, 2020, 7:34:24 PM",Jh,Run,Hh,1016,3.06,,,false,,,activities/3372437934.gpx,75.0,,1016.0,946.0,3063.800048828125,12.600000381469727,3.2386891841888428,2.299999952316284,0.5,8.800000190734863,11.100000381469727,11.0,0.05875056982040405,,,,,,,,,282.93121337890625,,,,,,,,,,,,,,0.0,,0.0,,1.0,3070.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3381767201,"May 1, 2020, 8:00:54 PM",Hh,Run,,1516,4.16,,,false,,,activities/3381767201.gpx,75.0,,1516.0,1420.0,4162.2998046875,11.0,2.931197166442871,3.0736842155456543,-0.1263200044631958,7.900000095367432,11.100000381469727,4.199999809265137,0.0768805742263794,,,,,,,,,384.3802490234375,,,,,,,,,,,,,,0.0,,0.0,,1.0,4171.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3387457639,"May 2, 2020, 7:48:50 PM",Bvv,Run,,1227,3.24,,,false,,,activities/3387457639.gpx,75.0,,1227.0,1185.0,3244.89990234375,7.199999809265137,2.738312244415283,2.2941176891326904,2.994119882583618,8.800000190734863,11.100000381469727,4.300000190734863,-0.021572314202785492,,,,,,,,,299.2235107421875,,,,,,,,,,,,,,0.0,,0.0,,1.0,3247.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3398576946,"May 4, 2020, 8:00:45 PM",Df,Run,,769,2.14,,,false,,,activities/3398576946.gpx,75.0,,769.0,740.0,2144.39990234375,7.5,2.8978378772735596,2.299999952316284,2.4000000953674316,8.800000190734863,11.100000381469727,5.0,-0.004663309082388878,,,,,,,,,197.9219207763672,,,,,,,,,,,,,,0.0,,0.0,,1.0,2147.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3404130120,"May 5, 2020, 8:02:57 PM",Hhh,Run,,1599,4.06,,,false,,,activities/3404130120.gpx,75.0,,1599.0,1493.0,4066.0,8.300000190734863,2.7233757972717285,2.299999952316284,2.4000000953674316,8.800000190734863,11.100000381469727,7.800000190734863,-0.002459419658407569,,,,,,,,,375.06378173828125,,,,,,,,,,,,,,0.0,,0.0,,1.0,4070.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3410149241,"May 6, 2020, 8:15:06 PM",A lot of walking,Run,,2098,5.06,,,false,,,activities/3410149241.gpx,75.0,,2098.0,1965.0,5062.89990234375,7.099999904632568,2.5765395164489746,2.299999952316284,2.299999952316284,8.800000190734863,11.100000381469727,3.5,0.0,,,,,,,,,467.0765686035156,,,,,,,,,,,,,,0.0,,0.0,,1.0,5068.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3415849907,"May 7, 2020, 10:08:20 PM",Short jog,Run,,744,2.04,,,false,,,activities/3415849907.gpx,75.0,,744.0,699.0,2048.199951171875,7.0,2.9301860332489014,2.4000000953674316,2.0999999046325684,9.699999809265137,12.100000381469727,3.4000000953674316,0.01464700698852539,,,,,,,,,189.0293426513672,,,,,,,,,,,,,,0.0,,0.0,,1.0,2051.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3429152378,"May 10, 2020, 11:00:17 AM",Hhb,Run,,1035,2.68,,,false,,,activities/3429152378.gpx,75.0,,1035.0,965.0,2681.5,5.900000095367432,2.7787563800811768,6.933011054992676,7.033010005950928,8.899999618530273,11.600000381469727,4.5,-0.0037292561028152704,,,,,,,,,247.7295379638672,,,,,,,,,,,,,,0.0,,0.0,,1.0,2688.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3436183588,"May 11, 2020, 7:45:03 PM",Hbb,Run,,1684,4.36,,,false,,,activities/3436183588.gpx,75.0,,1684.0,1563.0,4360.60009765625,8.399999618530273,2.789891242980957,7.864444255828857,6.864439964294434,8.800000190734863,12.199999809265137,5.599999904632568,0.0229326244443655,,,,,,,,,402.7828063964844,,,,,,,,,,,,,,0.0,,0.0,,1.0,4370.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3451913914,"May 14, 2020, 7:51:42 PM",Njj,Run,,2076,5.00,,,false,,,activities/3451913914.gpx,75.0,,2076.0,1927.0,5005.2001953125,7.099999904632568,2.597405195236206,3.9083333015441895,4.808330059051514,9.5,13.800000190734863,16.700000762939453,-0.01798130013048649,,,,,,,,,463.6946105957031,,,,,,,,,,,,,,0.0,,0.0,,1.0,5031.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3456475116,"May 15, 2020, 6:54:14 PM",Fff,Run,,1680,4.26,,,false,,,activities/3456475116.gpx,75.0,,1680.0,1562.0,4267.10009765625,8.100000381469727,2.731818199157715,13.633480072021484,12.933500289916992,9.5,16.600000381469727,15.800000190734863,0.016404584050178528,,,,,,,,,396.3783264160156,,,,,,,,,,,,,,0.0,,0.0,,1.0,4301.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3462560134,"May 16, 2020, 8:23:46 PM",Hh,Run,,1151,3.24,,,false,,,activities/3462560134.gpx,75.0,,1151.0,1101.0,3245.89990234375,8.899999618530273,2.9481379985809326,4.5333333015441895,6.733329772949219,9.399999618530273,13.600000381469727,20.700000762939453,-0.06777781248092651,,,,,,,,,300.181884765625,,,,,,,,,,,,,,0.0,,0.0,,1.0,3257.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3468783444,"May 17, 2020, 7:51:01 PM",Bhh,Run,,1481,4.02,,,false,,,activities/3468783444.gpx,75.0,,1481.0,1391.0,4022.60009765625,6.099999904632568,2.891876459121704,2.384615421295166,3.4846200942993164,9.100000381469727,13.5,15.899999618530273,-0.02734549716114998,,,,,,,,,372.5296325683594,,,,,,,,,,,,,,0.0,,0.0,,1.0,4042.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3473683009,"May 18, 2020, 8:33:27 PM",Gvv,Run,,1347,3.70,,,false,,,activities/3473683009.gpx,75.0,,1347.0,1278.0,3704.39990234375,6.699999809265137,2.8985915184020996,3.674999952316284,2.9749999046325684,9.5,13.800000190734863,23.899999618530273,0.018896447494626045,,,,,,,,,345.1515808105469,,,,,,,,,,,,,,0.0,,0.0,,1.0,3745.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3484585475,"May 20, 2020, 8:02:12 PM",Hb,Run,,1299,3.33,,,false,,,activities/3484585475.gpx,75.0,,1299.0,1239.0,3331.39990234375,5.599999904632568,2.688781261444092,3.869999885559082,3.569999933242798,9.5,13.800000190734863,16.700000762939453,0.009005223400890827,,,,,,,,,309.1389465332031,,,,,,,,,,,,,,0.0,,0.0,,1.0,3354.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3490453936,"May 21, 2020, 8:23:39 PM",Bb,Run,,1676,4.21,,,false,,,activities/3490453936.gpx,75.0,,1676.0,1589.0,4218.7001953125,5.900000095367432,2.654940128326416,3.7437500953674316,4.543749809265137,9.5,13.800000190734863,17.5,-0.01896318793296814,,,,,,,,,391.0704040527344,,,,,,,,,,,,,,0.0,,0.0,,1.0,4243.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3495134154,"May 22, 2020, 7:48:04 PM",Jbnz,Run,,1393,3.59,,,false,,,activities/3495134154.gpx,,,1393.0,1341.0,3591.300048828125,5.099999904632568,2.6780760288238525,3.8181817531585693,4.718180179595947,9.5,13.800000190734863,16.700000762939453,-0.025060562416911125,,,,,,,,,332.3978576660156,,,,,,,,,,,,,,0.0,,0.0,,1.0,3607.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3499554874,"May 23, 2020, 4:29:14 PM",Ghhs,Run,,2487,6.09,,,false,,,activities/3499554874.gpx,,,2487.0,2290.0,6091.2001953125,5.900000095367432,2.659912586212158,6.516666889190674,9.616669654846191,9.100000381469727,16.100000381469727,21.200000762939453,-0.050893090665340424,,,,,,,,,564.1023559570312,,,,,,,,,,,,,,0.0,,0.0,,1.0,6121.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3511157109,"May 25, 2020, 7:04:08 PM",5k trying - still slot of walking,Run,,1894,5.35,,,false,,,activities/3511157109.gpx,,,1894.0,1800.0,5354.2001953125,5.800000190734863,2.974555492401123,3.756521701812744,2.856519937515259,9.5,13.699999809265137,15.300000190734863,0.016809234395623207,,,,,,,,,495.8092346191406,,,,,,,,,,,,,,0.0,,0.0,,1.0,5380.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3516471402,"May 26, 2020, 7:22:25 PM",Short jog,Run,,1031,2.98,,,false,,,activities/3516471402.gpx,,,1031.0,993.0,2983.89990234375,5.400000095367432,3.004934549331665,2.3499999046325684,2.450000047683716,9.100000381469727,12.0,18.600000381469727,-0.0033513186499476433,,,,,,,,,276.1949768066406,,,,,,,,,,,,,,0.0,,0.0,,1.0,2997.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3522377426,"May 27, 2020, 8:13:03 PM",Hhh,Run,,1434,4.02,,,false,,,activities/3522377426.gpx,,,1434.0,1392.0,4026.60009765625,5.300000190734863,2.892672300338745,7.048614978790283,7.848609924316406,8.800000190734863,11.899999618530273,6.5,-0.019867878407239914,,,,,,,,,371.5251770019531,,,,,,,,,,,,,,0.0,,0.0,,1.0,4031.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3527534626,"May 28, 2020, 7:40:42 PM",Mostly walking,Run,,1821,4.34,,,false,,,activities/3527534626.gpx,,,1821.0,1656.0,4348.7998046875,5.599999904632568,2.626086950302124,2.299999952316284,2.9000000953674316,8.800000190734863,11.600000381469727,7.800000190734863,-0.013796909712255001,,,,,,,,,401.06878662109375,,,,,,,,,,,,,,0.0,,0.0,,1.0,4352.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3532502349,"May 29, 2020, 8:15:48 PM",Jjj,Run,,1720,4.40,,,false,,,activities/3532502349.gpx,,,1720.0,1585.0,4405.7998046875,5.199999809265137,2.779684543609619,8.939961433410645,8.539959907531738,8.800000190734863,11.100000381469727,8.899999618530273,0.00907894130796194,,,,,,,,,406.6439208984375,,,,,,,,,,,,,,0.0,,0.0,,1.0,4412.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3537922105,"May 30, 2020, 7:04:29 PM",Hh,Run,,1760,4.52,,,false,,,activities/3537922105.gpx,,,1760.0,1567.0,4524.5,5.800000190734863,2.887364387512207,4.800000190734863,3.9000000953674316,8.800000190734863,11.600000381469727,7.099999904632568,0.019891701638698578,,,,,,,,,417.7573547363281,,,,,,,,,,,,,,0.0,,0.0,,1.0,4533.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3544025277,"May 31, 2020, 7:34:18 PM",Jog,Run,,1622,4.08,,,false,,,activities/3544025277.gpx,,,1622.0,1455.0,4086.39990234375,5.300000190734863,2.8085222244262695,2.3411765098571777,2.541179895401001,8.800000190734863,11.399999618530273,3.5,-0.004894283600151539,,,,,,,,,377.0726623535156,,,,,,,,,8.0,,,,,0.0,62.0,0.0,,1.0,4091.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3559787289,"Jun 3, 2020, 7:21:16 PM",Hh,Run,,1168,3.03,,,false,,,activities/3559787289.gpx,,,1168.0,1113.0,3029.10009765625,6.599999904632568,2.7215633392333984,2.133333444595337,1.5333333015441895,8.800000190734863,11.600000381469727,4.300000190734863,0.019807863980531693,,,,,,,,,279.724365234375,,,,,,,,,,,,,,0.0,,0.0,,1.0,3035.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3564609463,"Jun 4, 2020, 7:28:27 PM",Cg,Run,,1436,3.66,,,false,,,activities/3564609463.gpx,,,1436.0,1308.0,3663.800048828125,5.199999809265137,2.80107045173645,4.732142925262451,3.0321428775787354,8.800000190734863,11.600000381469727,9.399999618530273,0.04639991372823715,,,,,,,,,338.5535583496094,,,,,,,,,,,,,,0.0,,0.0,,1.0,3673.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3574208554,"Jun 6, 2020, 7:32:48 PM",Df,Run,,1449,3.66,,,false,,,activities/3574208554.gpx,,,1449.0,1308.0,3667.199951171875,5.400000095367432,2.8036696910858154,6.232738018035889,5.332737922668457,9.5,13.699999809265137,25.0,0.024541884660720825,,,,,,,,,340.4887390136719,,,,,,,,,,,,,,0.0,,0.0,,1.0,3694.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3579508282,"Jun 7, 2020, 6:00:23 PM",Hjj,Run,,862,2.31,,,false,,,activities/3579508282.gpx,,,862.0,783.0,2313.60009765625,5.0,2.954789161682129,2.4000000953674316,2.299999952316284,9.100000381469727,13.5,21.600000381469727,0.004322268534451723,,,,,,,,,215.38453674316406,,,,,,,,,,,,,,0.0,,0.0,,1.0,2337.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3584528316,"Jun 8, 2020, 7:33:28 PM",Nn,Run,,1386,3.70,,,false,,,activities/3584528316.gpx,,,1386.0,1312.0,3707.39990234375,5.5,2.8257622718811035,9.256250381469727,10.356249809265137,9.5,15.0,13.399999618530273,-0.029670389369130135,,,,,,,,,343.34539794921875,,,,,,,,,,,,,,0.0,,0.0,,1.0,3725.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3594794333,"Jun 10, 2020, 7:27:19 PM",Hjj,Run,,1482,4.16,,,false,,,activities/3594794333.gpx,,,1482.0,1448.0,4167.0,7.300000190734863,2.8777623176574707,9.497566223144531,11.197566032409668,9.5,15.399999618530273,14.699999809265137,-0.04079673811793327,,,,,,,,,385.74407958984375,,,,,,,,,,,,,,0.0,,0.0,,1.0,4186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3609442473,"Jun 13, 2020, 5:50:43 PM",Uuj,Run,,1270,3.42,,,false,,,activities/3609442473.gpx,,,1270.0,1207.0,3427.800048828125,5.199999809265137,2.8399336338043213,9.193750381469727,11.393750190734863,9.5,14.899999618530273,18.399999618530273,-0.06418110430240631,,,,,,,,,317.3680419921875,,,,,,,,,,,,,,0.0,,0.0,,1.0,3444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3615816154,"Jun 14, 2020, 7:55:52 PM",Nbs,Run,,1255,3.36,,,false,,,activities/3615816154.gpx,,,1255.0,1160.0,3363.60009765625,6.300000190734863,2.8996551036834717,5.068420886993408,7.8684210777282715,9.5,15.0,17.100000381469727,-0.08324414491653442,,,,,,,,,310.954345703125,,,,,,,,,,,,,,0.0,,0.0,,1.0,3374.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3625737387,"Jun 16, 2020, 8:09:36 PM",Jh,Run,,1312,3.38,,,false,,,activities/3625737387.gpx,,,1312.0,1271.0,3380.800048828125,5.099999904632568,2.6599528789520264,8.69820499420166,9.398204803466797,9.5,14.800000190734863,16.5,-0.02070515789091587,,,,,,,,,313.9400329589844,,,,,,,,,,,,,,0.0,,0.0,,1.0,3406.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3630916365,"Jun 17, 2020, 8:24:55 PM",Hbb,Run,,1255,3.26,,,false,,,activities/3630916365.gpx,,,1255.0,1206.0,3260.0,6.199999809265137,2.703150987625122,7.7040934562683105,5.604093551635742,9.5,14.199999809265137,19.700000762939453,0.06441717594861984,,,,,,,,,302.2460632324219,,,,,,,,,,,,,,0.0,,0.0,,1.0,3279.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3639609661,"Jun 19, 2020, 6:07:01 PM",Ffc,Run,,1220,3.31,,,false,,,activities/3639609661.gpx,,,1220.0,1176.0,3313.5,5.599999904632568,2.8176021575927734,11.14784049987793,9.747840881347656,8.899999618530273,13.800000190734863,19.0,0.04225139692425728,,,,,,,,,308.4754638671875,,,,,,,,,,,,,,0.0,,0.0,,1.0,3347.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3645106362,"Jun 20, 2020, 6:16:53 PM",Hh,Run,,1196,3.27,,,false,,,activities/3645106362.gpx,,,1196.0,1140.0,3273.10009765625,6.300000190734863,2.871140241622925,4.976922988891602,5.57692289352417,9.5,14.899999618530273,20.200000762939453,-0.018331246450543404,,,,,,,,,303.06622314453125,,,,,,,,,,,,,,0.0,,0.0,,1.0,3288.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
